-1,https://www.github.com/belisariops/ATK/commit/27d3f6f0f61768b989b4572a7cfde956c23ebfde,0.2
-1,https://www.github.com/JSwingRipples2016/jswingripples/commit/df2ea4500a4f97c43fff465a18b8ce7ca2c5dbbb,0.2
-1,https://www.github.com/belisariops/ATK/commit/b064a2396eed1ac94d9b809d202fbaf20342214d,0.2
-1,https://www.github.com/belisariops/ATK/commit/b94c4a77105b51706ceffff58e379d98a4c046cb,0.2
-1,https://www.github.com/belisariops/ATK/commit/61750a3f0ae1ff0d802c89c9bbbbafd31f85791d,0.2
-1,https://www.github.com/belisariops/ATK/commit/e5ee78e211d865b4779a487b9cd6d9874a92c344,0.2
-1,https://www.github.com/belisariops/ATK/commit/604d0df6e00f0e73bfe81ae136d109b81586ddfb,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/bb3e20234c2a2c068c84a8d6fa66643354bb5725,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/025d937aa6a0100d5c4ae366d4e3a86f9f2475ea,0.2
-1,https://www.github.com/belisariops/ATK/commit/8f0b466a3c6cd983b7d4d3cd7bd3be0ae1c1ba62,0.2
-1,https://www.github.com/belisariops/ATK/commit/c0da70206faaf684cd043966e7a1ffe27f177e32,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/71b80f42ed4b4fbd32feb7080aab9f6a7e7eb641,0.2
-1,https://www.github.com/belisariops/ATK/commit/d6bbc920b167a22d82ec3a6b262619d2d191b8cc,0.2
-1,https://www.github.com/belisariops/ATK/commit/95b79005a5ddede18f0fa276b940858f8741b86a,0.2
-1,https://www.github.com/belisariops/ATK/commit/06e4908be5abcb3f338202767f02afa6fe607f72,0.2
-1,https://www.github.com/belisariops/ATK/commit/5e7bc43b2a20954486d68ab00ab8b2e829c6d288,0.2
-1,https://www.github.com/belisariops/ATK/commit/f8b9a84aa746a83bd389ca2c71c6ca8bb1704e38,0.2
-1,https://www.github.com/belisariops/ATK/commit/7f2f0564639915dc6e1e58d1a244b0e9505f928b,0.2
-1,https://www.github.com/belisariops/ATK/commit/b7497f63542edb012e929cc896ee04bb88bcb87b,0.2
-1,https://www.github.com/belisariops/ATK/commit/cd1723ec023150aea97046a9156fe4f11ad426d4,0.2
-1,https://www.github.com/belisariops/ATK/commit/632ee584c9af6740af85d5e9f75e0c694622b175,0.2
-1,https://www.github.com/belisariops/ATK/commit/63eb8d6bc28344a67fe7a451deb02ab0612c1905,0.2
-1,https://www.github.com/belisariops/ATK/commit/a12cda6f627a1b814d6cfc1ca810550a8250a5dc,0.2
-1,https://www.github.com/belisariops/ATK/commit/af0212e887dd92992c1f5290a4457e9f6c49825f,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/f1d28cd5c3365e47f7829a45642058d7dc8f8c40,0.2
-1,https://www.github.com/belisariops/ATK/commit/6a1ae60a8277e05f4f04f22e2a61df97b91b62be,0.2
-1,https://www.github.com/belisariops/ATK/commit/295ec21e155ae32854ff5c9c9a869e26b1beb0a0,0.2
-1,https://www.github.com/belisariops/ATK/commit/3927224e5a51827714b28fc64155dff757bff482,0.2
-1,https://www.github.com/belisariops/ATK/commit/857bcbcdfbd9aedba587ef96269770cc1f6ce596,0.2
-1,https://www.github.com/Hawkline451/TeraCity/commit/a6863e30d45309d932e470a91db4b324e78592d4,0.2
Commiter no es de este semestre,https://www.github.com/JSwingRipples2016/jswingripples/commit/1997d7ec51c09e53999f98fc879daf54f8e66f16,0
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/9f7554ea697a932c6f0c243ea23789777b438a5f,0
"Refactor intenso, se justifica el puntaje, solo se normaliza.",https://www.github.com/belisariops/ATK/commit/e799384448a2b52d529793801dff09761aafa60b,0.5
Son puros comentarios,https://www.github.com/belisariops/ATK/commit/441d2d10df24fe43b6d44e0a4afb053bfd9dc3bb,0
Normalizando,https://www.github.com/belisariops/ATK/commit/05f17b8561c74884853b81df3498cbb491070ef5,0.1
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/d8f6e7800fb97e9dca7724a3c0fe8f4dd0237908,0
Puntaje Normalizado,https://www.github.com/belisariops/ATK/commit/0b025d55e239469aea34fc157446f8da72f6c841,0.05
Puntaje Normalizado,https://www.github.com/belisariops/ATK/commit/e506c0dc72a55ca5990afc1f0a9da1fec74ddf22,0.05
Puntaje Normalizado,https://www.github.com/PaperTanuki/mochadoom/commit/62112a2692544add558a05d634d9d9463d2690f5,0.1
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/59418fae179ff72f61aa1bc4b187112172c12b22,0
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/eb82da878e285a024f7b05cd1307918e5b869823,0
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/2af548137d96bba2166531d19fb91517e3188e18,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/f986d2c8bd4b8dd9943a3446cd005f7ea5462342,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/27d84613063645790a9625b31c2ece284debe503,0
"Líneas se justifican, se modificaron hartos archivos significativamente",https://www.github.com/Hawkline451/TeraCity/commit/51317fe84230aba18befc72932a1f43bb56c2b58,0.5
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/a741ab75879aa5b731a949265200030fe774ceb1,0
Inserción de lineas no es tan significativa,https://www.github.com/belisariops/ATK/commit/07dc0c5040ee6c8ee4a472be4c2473178dc83f21,0.05
"Líneas se justifican, se agregó harta lógica al juego",https://www.github.com/belisariops/ATK/commit/c9fe65aef11b0ba1e5c50f3dcefc44c09d6af293,0.5
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/b801421f99e7658b81776b025c2d0844149b8963,0
Código redundante,https://www.github.com/belisariops/ATK/commit/4a79be37f666bc4d02c8cb98e66aa956632affd5,0.05
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/a4dd19b8f8c2f000512298c66e5098c0e87ecca6,0
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/0559cb4bc2da981c22db3abf5305bc390a08bd9c,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/efaf9fc9b44b6780a3f8166d990f11816171b20e,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/84d776f7c5044438b51211db20485ec8865b3fcb,0
Commitcompuesto fundamentalmente por binarios,https://www.github.com/PaperTanuki/mochadoom/commit/95478ff70136709921d1e77d9734ceff374851f8,0.01
El commit se compone fundamentalmente de agregar líneas vacías,https://www.github.com/belisariops/ATK/commit/2167aecccd79e7e0a841806ada4237c3402ac990,0
Puntaje Normalizado,https://www.github.com/PaperTanuki/mochadoom/commit/c09c2ba402973553a0a8a936bd8e4f81c380f966,0.1
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/4c6f216585a31bdf56a1aa4dcc3b170435b455ec,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/af8aed862a038f4c3ad19580d41fd5dce37f45f5,0
Puntaje Normalizado,https://www.github.com/belisariops/ATK/commit/11859cb3905c20af1716c2b7bb01521b465167fb,0.1
Puntaje normalizado,https://www.github.com/belisariops/ATK/commit/97b3c2076631dbea96fd94a96dc0a7f67ca4278f,0.1
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/1101d5949ce7df407de68984ee84472e01f6b419,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/880c220ae10ff1693054f07cbb0144be74653026,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/be5e8e5151391fb42194948b31276b8b9b3af5bc,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/a2f30f07188d47259f781c7d2d9d4cf366f3a10a,0
Codigo redundante,https://www.github.com/belisariops/ATK/commit/7f4288b3d713922f770d8045f46cf195b3bb3b04,0.02
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/7aa3a453873f50a427f74323a83563a45527e365,0
Commiteadas preferencias de eclipse ._.,https://www.github.com/PaperTanuki/mochadoom/commit/7b3f0e2245da17fb493e21c9100b84f78b25100c,0
El código es bastante redundante,https://www.github.com/belisariops/ATK/commit/898c5c76d041c5703e4487eebbdb7fdefb400d87,0.01
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/0abc0be0161f365dd69885cfb0cfc07d66911b8f,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/c962b4cdd0debbfc88eb988f30db63877eddf9bc,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/40432a56a606c05d186e32962c6961a2fb938f04,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/2ee767982be7db88bfb63564ee1bea4fca6606c3,0
Commiter no es de este semestre,https://www.github.com/belisariops/ATK/commit/cd5e21b30591f12be9d7c9711cfd1261b48bba8d,0
Commit compuesto mayormente por adición de texturas,https://www.github.com/Hawkline451/TeraCity/commit/a18d4feca8fe87160acb6ae7edf98276278405c5,0
casi todas las lineas corresponden al build.gradle,https://www.github.com/Hawkline451/TeraCity/commit/8a8fd6b17f792a47288ba0531b90d50367c6795e,0
es una reversión,https://www.github.com/Hawkline451/TeraCity/commit/9ba3546f513c55891a53e0ccb1cc3ea2052bc5ff,0
Commit compuesto mayormente por adición de texturas,https://www.github.com/Hawkline451/TeraCity/commit/78750b402e3a63bd2e47ff5af4fac4276002e2b3,0.003
Commit compuesto mayormente por adición de archivos binarios (sonidos al juego),https://www.github.com/Hawkline451/TeraCity/commit/da0640a85665511668b288c81b154e80ddc71cb4,0.002
Commiter no es de este semestre,https://www.github.com/Hawkline451/TeraCity/commit/a3eaa16f5687ba5a484595c545f30d67dac14e7e,0
